Commit URL	Refactoring Type	Description	Relationship Type	CST Node before	CST Node After	Expected?	RefDiff 2.0	RefDiff 1.0	RMiner	Evaluators	Evaluators' classification
https://github.com/icse18-refactorings/drools/commit/1bf2875e9d73e2d1cd3b58200d5300485f890ff5	Extract Method	Extract And Move Method public setExpiringHandle(expiringHandle EventFactHandle) : void extracted from public expireFacts(context Object, pctx PropagationContext, workingMemory InternalWorkingMemory) : void in class org.drools.core.rule.SlidingTimeWindow & moved to class org.drools.core.rule.SlidingTimeWindow.SlidingTimeWindowContext				T	FN	FN	TP		
https://github.com/icse18-refactorings/drools/commit/1bf2875e9d73e2d1cd3b58200d5300485f890ff5	Extract Method	Extract And Move Method public notifyHalt() : void extracted from public queueWorkingMemoryAction(action WorkingMemoryAction) : void in class org.drools.reteoo.common.ReteWorkingMemory & moved to class org.drools.core.impl.StatefulKnowledgeSessionImpl				T	FN	FN	TP		
https://github.com/icse18-refactorings/spring-boot/commit/1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2	Extract Method	Extract Method private addEntityScanBeanPostProcessor(registry BeanDefinitionRegistry, packagesToScan Set<String>) : void extracted from public registerBeanDefinitions(importingClassMetadata AnnotationMetadata, registry BeanDefinitionRegistry) : void in class org.springframework.boot.orm.jpa.EntityScanRegistrar	EXTRACT	{Method registerBeanDefinitions(AnnotationMetadata, BeanDefinitionRegistry) at spring-boot/src/main/java/org/springframework/boot/orm/jpa/EntityScanRegistrar.java:48}	{Method addEntityScanBeanPostProcessor(BeanDefinitionRegistry, Set) at spring-boot/src/main/java/org/springframework/boot/orm/jpa/EntityScanRegistrar.java:85})	T	TP	TP	TP		
https://github.com/icse18-refactorings/spring-boot/commit/1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2	Extract Method	Extract Method private updateEntityScanBeanPostProcessor(registry BeanDefinitionRegistry, packagesToScan Set) : void extracted from public registerBeanDefinitions(importingClassMetadata AnnotationMetadata, registry BeanDefinitionRegistry) : void in class org.springframework.boot.orm.jpa.EntityScanRegistrar				F	TN	FP	TN		
https://github.com/icse18-refactorings/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6	Extract Method	Extract Method private getFullKey(path String, key String) : String extracted from private flatten(properties Properties, input Map<String,Object>, path String) : void in class org.springframework.boot.cloudfoundry.VcapApplicationListener	EXTRACT	{Method flatten(Properties, Map, String) at spring-boot/src/main/java/org/springframework/boot/cloudfoundry/VcapApplicationListener.java:196}	{Method getFullKey(String, String) at spring-boot/src/main/java/org/springframework/boot/cloudfoundry/VcapApplicationListener.java:231})	T	TP	TP	TP		
https://github.com/icse18-refactorings/android_frameworks_base/commit/658a918eebcbdeb4f920c2947ca8d0e79ad86d89	Extract Method	Extract Method private initTickerView() : void extracted from protected makeStatusBarView() : PhoneStatusBarView in class com.android.systemui.statusbar.phone.PhoneStatusBar	EXTRACT	{Method makeStatusBarView() at packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBar.java:889}	{Method initTickerView() at packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBar.java:1361})	T	TP	TP	TP		
https://github.com/icse18-refactorings/orientdb/commit/1089957b645bde069d3864563bbf1f7c7da8045c	Extract Method	Extract Method protected rewriteLinksInDocument(document ODocument, rewrite OIndex<OIdentifiable>) : void extracted from private rewriteLinksInDocument(document ODocument) : void in class com.orientechnologies.orient.core.db.tool.ODatabaseImport	EXTRACT	{Method rewriteLinksInDocument(ODocument) at core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImport.java:1495}	{Method rewriteLinksInDocument(ODocument, OIndex) at core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImport.java:1500})	T	TP	TP	TP		
https://github.com/icse18-refactorings/intellij-community/commit/5f18bed8da4dda4fa516907ecbbe28f712e944f7	Move Class	Move Class com.intellij.util.ui.components.JBPanel moved to com.intellij.ui.components.JBPanel	MOVE	{Class JBPanel at platform/util/src/com/intellij/util/ui/components/JBPanel.java:24}	{Class JBPanel at platform/util/src/com/intellij/ui/components/JBPanel.java:25})	T	TP	TP	TP		
https://github.com/icse18-refactorings/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9	Extract Method	Extract Method public isInMembersList(sender IpAddress) : boolean extracted from public authenticate(token AuthToken, msg Message) : boolean in class org.jgroups.auth.FixedMembershipToken				T	FN	TP	TP		
https://github.com/icse18-refactorings/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104	Move Class	Move Class nl.javadude.sshj.connection.channel.ChannelCloseEofTest moved to com.hierynomus.sshj.connection.channel.ChannelCloseEofTest	MOVE	{Class ChannelCloseEofTest at src/itest/java/nl/javadude/sshj/connection/channel/ChannelCloseEofTest.java:14}	{Class ChannelCloseEofTest at src/test/java/com/hierynomus/sshj/connection/channel/ChannelCloseEofTest.java:15})	T	TP	FN	TP		
https://github.com/icse18-refactorings/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104	Move Method	Move Method public setUp() : void from class nl.javadude.sshj.connection.channel.ChannelCloseEofTest to public setUp() : void from class com.hierynomus.sshj.connection.channel.ChannelCloseEofTest				F	TN	FP	TN		
https://github.com/icse18-refactorings/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104	Move Method	Move Method public shouldCorrectlyHandleSessionChannelEof() : void from class nl.javadude.sshj.connection.channel.ChannelCloseEofTest to public shouldCorrectlyHandleSessionChannelEof() : void from class com.hierynomus.sshj.connection.channel.ChannelCloseEofTest				F	TN	FP	TN		
https://github.com/icse18-refactorings/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104	Move Method	Move Method public tearDown() : void from class nl.javadude.sshj.connection.channel.ChannelCloseEofTest to public tearDown() : void from class com.hierynomus.sshj.connection.channel.ChannelCloseEofTest				F	TN	FP	TN		
https://github.com/icse18-refactorings/sshj/commit/7c26ac669a4e17ca1d2319a5049a56424fd33104	Extract Superclass	Extract Superclass com.hierynomus.sshj.SshIntegrationTestBase from class com.hierynomus.sshj.connection.channel.ChannelCloseEofTest				T	FN	FN	TP		
https://github.com/icse18-refactorings/nutz/commit/6599c748ef35d38085703cf3bd41b9b5b6af5f32	Extract Method	Extract Method public from(dao Dao, obj Object, filter FieldFilter, ignoreNull boolean, ignoreZero boolean, ignoreDate boolean, ignoreId boolean, ignoreName boolean, ignorePk boolean) : Cnd extracted from public from(dao Dao, obj Object, filter FieldFilter) : Cnd in class org.nutz.dao.Cnd	EXTRACT	{Method from(Dao, Object, FieldFilter) at src/org/nutz/dao/Cnd.java:272}	{Method from(Dao, Object, FieldFilter, boolean, boolean, boolean, boolean, boolean, boolean) at src/org/nutz/dao/Cnd.java:305})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.AdbHelper moved to com.facebook.buck.android.AdbHelper	MOVE	{Class AdbHelper at src/com/facebook/buck/cli/AdbHelper.java:66}	{Class AdbHelper at src/com/facebook/buck/android/AdbHelper.java:67})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.AdbHelperTest moved to com.facebook.buck.android.AdbHelperTest	MOVE	{Class AdbHelperTest at test/com/facebook/buck/cli/AdbHelperTest.java:46}	{Class AdbHelperTest at test/com/facebook/buck/android/AdbHelperTest.java:46})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.InstallEvent moved to com.facebook.buck.event.InstallEvent	MOVE	{Class InstallEvent at src/com/facebook/buck/cli/InstallEvent.java:25}	{Class InstallEvent at src/com/facebook/buck/event/InstallEvent.java:22})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.InstallEventTest moved to com.facebook.buck.event.InstallEventTest	MOVE	{Class InstallEventTest at test/com/facebook/buck/cli/InstallEventTest.java:27}	{Class InstallEventTest at test/com/facebook/buck/event/InstallEventTest.java:27})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.StartActivityEvent moved to com.facebook.buck.event.StartActivityEvent	MOVE	{Class StartActivityEvent at src/com/facebook/buck/cli/StartActivityEvent.java:25}	{Class StartActivityEvent at src/com/facebook/buck/event/StartActivityEvent.java:22})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.StartActivityEventTest moved to com.facebook.buck.event.StartActivityEventTest	MOVE	{Class StartActivityEventTest at test/com/facebook/buck/cli/StartActivityEventTest.java:27}	{Class StartActivityEventTest at test/com/facebook/buck/event/StartActivityEventTest.java:27})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.TestDevice moved to com.facebook.buck.android.TestDevice	MOVE	{Class TestDevice at test/com/facebook/buck/cli/TestDevice.java:39}	{Class TestDevice at test/com/facebook/buck/android/TestDevice.java:39})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.UninstallEvent moved to com.facebook.buck.event.UninstallEvent	MOVE	{Class UninstallEvent at src/com/facebook/buck/cli/UninstallEvent.java:24}	{Class UninstallEvent at src/com/facebook/buck/event/UninstallEvent.java:21})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Class	Move Class com.facebook.buck.cli.UninstallEventTest moved to com.facebook.buck.event.UninstallEventTest	MOVE	{Class UninstallEventTest at test/com/facebook/buck/cli/UninstallEventTest.java:25}	{Class UninstallEventTest at test/com/facebook/buck/event/UninstallEventTest.java:25})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Method	Move Method public getAdbThreadCount() : int from class com.facebook.buck.cli.AdbOptions to public getAdbThreadCount() : int from class com.facebook.buck.android.AdbOptions	MOVE	{Method getAdbThreadCount() at src/com/facebook/buck/cli/AdbOptions.java:44}	{Method getAdbThreadCount() at src/com/facebook/buck/android/AdbOptions.java:37})	T	TP	TP	FN		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Move Method	Move Method isMultiInstallModeEnabled() from class com.facebook.buck.cli.AdbOptions to isMultiInstallModeEnabled() from class com.facebook.buck.android.AdbOptions	MOVE	{Method isMultiInstallModeEnabled() at src/com/facebook/buck/cli/AdbOptions.java:48}	{Method isMultiInstallModeEnabled() at src/com/facebook/buck/android/AdbOptions.java:41})	F	FP	TN	TN	Gustavo/Ricardo	FP/TP
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Rename Class	Rename Class com.facebook.buck.cli.AdbOptions renamed to com.facebook.buck.cli.AdbCommandLineOptions	RENAME	{Class AdbOptions at src/com/facebook/buck/cli/AdbOptions.java:23}	{Class AdbCommandLineOptions at src/com/facebook/buck/cli/AdbCommandLineOptions.java:24})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Rename Class	Rename Class com.facebook.buck.cli.TargetDeviceOptions renamed to com.facebook.buck.cli.TargetDeviceCommandLineOptions	RENAME	{Class TargetDeviceOptions at src/com/facebook/buck/cli/TargetDeviceOptions.java:27}	{Class TargetDeviceCommandLineOptions at src/com/facebook/buck/cli/TargetDeviceCommandLineOptions.java:28})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Rename Class	Rename Class com.facebook.buck.cli.TargetDeviceOptionsTest renamed to com.facebook.buck.cli.TargetDeviceCommandLineOptionsTest	RENAME	{Class TargetDeviceOptionsTest at test/com/facebook/buck/cli/TargetDeviceOptionsTest.java:31}	{Class TargetDeviceCommandLineOptionsTest at test/com/facebook/buck/cli/TargetDeviceCommandLineOptionsTest.java:31})	T	TP	TP	TP		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Rename Method	Rename Method public isMultiInstallModeEnabled() : boolean renamed to public getAdbOptions() : AdbOptions in class com.facebook.buck.cli.AdbCommandLineOptions				F	TN	FP	TN		
https://github.com/icse18-refactorings/buck/commit/1c7c03dd9e6d5810ad22d37ecae59722c219ac35	Rename Method	Rename Method public shouldReturnAnAbsentOptionalIfNoTargetDeviceOptionsSet() : void renamed to public shouldReturnAnAbsentOptionalIfNoTargetDeviceCommandLineOptionsSet() : void in class com.facebook.buck.cli.TargetDeviceCommandLineOptionsTest	RENAME	{Method shouldReturnAnAbsentOptionalIfNoTargetDeviceOptionsSet() at test/com/facebook/buck/cli/TargetDeviceOptionsTest.java:32}	{Method shouldReturnAnAbsentOptionalIfNoTargetDeviceCommandLineOptionsSet() at test/com/facebook/buck/cli/TargetDeviceCommandLineOptionsTest.java:32})	T	TP	TP	FN		
https://github.com/icse18-refactorings/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de	Extract Method	Extract Method protected extendRecordBaseClass(templateClass JDefinedClass) : void extracted from protected generateRecord(templateClass JDefinedClass, recordSpec RecordTemplateSpec) : void in class com.linkedin.pegasus.generator.JavaDataTemplateGenerator				T	FN	TP	TP		
https://github.com/icse18-refactorings/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de	Extract Method	Extract Method protected extendUnionBaseClass(unionClass JDefinedClass) : void extracted from protected generateUnion(unionClass JDefinedClass, unionSpec UnionTemplateSpec) : void in class com.linkedin.pegasus.generator.JavaDataTemplateGenerator				T	FN	TP	TP		
https://github.com/icse18-refactorings/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de	Extract Method	Extract Method protected extendWrappingArrayBaseClass(itemJClass JClass, arrayClass JDefinedClass) : void extracted from protected generateArray(arrayClass JDefinedClass, arrayDataTemplateSpec ArrayTemplateSpec) : void in class com.linkedin.pegasus.generator.JavaDataTemplateGenerator	EXTRACT	{Method generateArray(JDefinedClass, ArrayTemplateSpec) at generator/src/main/java/com/linkedin/pegasus/generator/JavaDataTemplateGenerator.java:419}	{Method extendWrappingArrayBaseClass(JClass, JDefinedClass) at generator/src/main/java/com/linkedin/pegasus/generator/JavaDataTemplateGenerator.java:493})	T	TP	TP	TP		
